 3.08667790e-01  3.08667790e-01  3.08667790e-01  1.32193961e+02  3.08667790e-01  1.88741021e+02  3.08667790e-01  5.53723170e+01 
 3.08717790e-01  3.08717790e-01  3.08717790e-01  1.27509519e+02  3.08717790e-01  1.84202708e+02  3.08717790e-01  5.55176130e+01 
 3.08767790e-01  3.08767790e-01  3.08767790e-01  1.22793617e+02  3.08767790e-01  1.79634512e+02  3.08767790e-01  5.56645187e+01 
 3.08817790e-01  3.08817790e-01  3.08817790e-01  1.18047416e+02  3.08817790e-01  1.75037518e+02  3.08817790e-01  5.58129557e+01 
 3.08867790e-01  3.08867790e-01  3.08867790e-01  1.13272090e+02  3.08867790e-01  1.70412818e+02  3.08867790e-01  5.59628454e+01 
 3.08917790e-01  3.08917790e-01  3.08917790e-01  1.08468815e+02  3.08917790e-01  1.65761512e+02  3.08917790e-01  5.61141090e+01 
 3.08967790e-01  3.08967790e-01  3.08967790e-01  1.03638777e+02  3.08967790e-01  1.61084706e+02  3.08967790e-01  5.62666672e+01 
 3.09017790e-01  3.09017790e-01  3.09017790e-01  9.87831679e+01  3.09017790e-01  1.56383512e+02  3.09017790e-01  5.64204409e+01 
 3.09067790e-01  3.09067790e-01  3.09067790e-01  9.39031854e+01  3.09067790e-01  1.51659049e+02  3.09067790e-01  5.65753505e+01 
 3.09117790e-01  3.09117790e-01  3.09117790e-01  8.90000337e+01  3.09117790e-01  1.46912443e+02  3.09117790e-01  5.67313164e+01 
 3.09167790e-01  3.09167790e-01  3.09167790e-01  8.40749225e+01  3.09167790e-01  1.42144821e+02  3.09167790e-01  5.68882588e+01 
 3.09217790e-01  3.09217790e-01  3.09217790e-01  7.91290672e+01  3.09217790e-01  1.37357321e+02  3.09217790e-01  5.70460978e+01 
 3.09267790e-01  3.09267790e-01  3.09267790e-01  7.41636879e+01  3.09267790e-01  1.32551082e+02  3.09267790e-01  5.72047533e+01 
 3.09317790e-01  3.09317790e-01  3.09317790e-01  6.91800099e+01  3.09317790e-01  1.27727249e+02  3.09317790e-01  5.73641452e+01 
 3.09367790e-01  3.09367790e-01  3.09367790e-01  6.41792627e+01  3.09367790e-01  1.22886973e+02  3.09367790e-01  5.75241934e+01 
