 1.77827941e+03  1.77827941e+03  0.00000000e+00  1.77827941e+03 -5.55714060e+01  1.77827941e+03 -6.15863453e+01  1.77827941e+03 -6.31701845e+01  1.77827941e+03 -6.54241319e+01 
 1.79887092e+03  1.79887092e+03  0.00000000e+00  1.79887092e+03 -5.55713838e+01  1.79887092e+03 -6.15863098e+01  1.79887092e+03 -6.31701622e+01  1.79887092e+03 -6.54241194e+01 
 1.81970086e+03  1.81970086e+03  0.00000000e+00  1.81970086e+03 -5.55713611e+01  1.81970086e+03 -6.15862735e+01  1.81970086e+03 -6.31701395e+01  1.81970086e+03 -6.54241066e+01 
 1.84077200e+03  1.84077200e+03  0.00000000e+00  1.84077200e+03 -5.55713378e+01  1.84077200e+03 -6.15862364e+01  1.84077200e+03 -6.31701161e+01  1.84077200e+03 -6.54240934e+01 
 1.86208714e+03  1.86208714e+03  0.00000000e+00  1.86208714e+03 -5.55713140e+01  1.86208714e+03 -6.15861983e+01  1.86208714e+03 -6.31700923e+01  1.86208714e+03 -6.54240800e+01 
 1.88364909e+03  1.88364909e+03  0.00000000e+00  1.88364909e+03 -5.55712897e+01  1.88364909e+03 -6.15861594e+01  1.88364909e+03 -6.31700679e+01  1.88364909e+03 -6.54240662e+01 
 1.90546072e+03  1.90546072e+03  0.00000000e+00  1.90546072e+03 -5.55712648e+01  1.90546072e+03 -6.15861196e+01  1.90546072e+03 -6.31700429e+01  1.90546072e+03 -6.54240522e+01 
 1.92752491e+03  1.92752491e+03  0.00000000e+00  1.92752491e+03 -5.55712393e+01  1.92752491e+03 -6.15860789e+01  1.92752491e+03 -6.31700173e+01  1.92752491e+03 -6.54240378e+01 
 1.94984460e+03  1.94984460e+03  0.00000000e+00  1.94984460e+03 -5.55712132e+01  1.94984460e+03 -6.15860372e+01  1.94984460e+03 -6.31699912e+01  1.94984460e+03 -6.54240230e+01 
 1.97242274e+03  1.97242274e+03  0.00000000e+00  1.97242274e+03 -5.55711865e+01  1.97242274e+03 -6.15859945e+01  1.97242274e+03 -6.31699644e+01  1.97242274e+03 -6.54240080e+01 
 1.99526231e+03  1.99526231e+03  0.00000000e+00  1.99526231e+03 -5.55711591e+01  1.99526231e+03 -6.15859508e+01  1.99526231e+03 -6.31699370e+01  1.99526231e+03 -6.54239925e+01 
 2.01836636e+03  2.01836636e+03  0.00000000e+00  2.01836636e+03 -5.55711312e+01  2.01836636e+03 -6.15859062e+01  2.01836636e+03 -6.31699090e+01  2.01836636e+03 -6.54239767e+01 
 2.04173794e+03  2.04173794e+03  0.00000000e+00  2.04173794e+03 -5.55711026e+01  2.04173794e+03 -6.15858605e+01  2.04173794e+03 -6.31698803e+01  2.04173794e+03 -6.54239606e+01 
 2.06538016e+03  2.06538016e+03  0.00000000e+00  2.06538016e+03 -5.55710733e+01  2.06538016e+03 -6.15858137e+01  2.06538016e+03 -6.31698510e+01  2.06538016e+03 -6.54239441e+01 
